Product Category,Product Name,Units Sold,Returns,Revenue,Customer Rating,Stock Level,Season,Trend Score
Tops,Zara Blue Tops M,272,54,40545.95,4.3,719,Autumn,30.27
Tops,Prada Blue Tops S,145,9,20623.53,4.5,583,Winter,65.31
Tops,Nike Red Tops XL,456,65,5665.05,3.6,358,Winter,35.11
Tops,Gucci Yellow Tops M,134,19,14176.29,3.3,289,Spring,8.62
Dresses,Nike Green Dresses XS,315,25,4514.8,3.2,556,Autumn,24.27
Activewear,Adidas White Activewear XL,312,42,32213.34,4.3,352,Summer,23.27
Dresses,Levi's Pink Dresses XS,430,16,48151.65,4.7,338,Spring,52.52
Outerwear,Gucci Green Outerwear XS,26,3,4871.74,3.8,696,Summer,1.78
Dresses,Prada Pink Dresses M,33,1,491.57,4.6,466,Summer,11.84
Accessories,Adidas White Accessories XS,10,2,575.49,4.7,569,Winter,1.76
Accessories,Nike Grey Accessories S,335,52,22692.53,4,126,Winter,43.86
Jeans,Uniqlo White Jeans M,161,7,20139.65,3.2,733,Spring,9.92
Dresses,Nike White Dresses XS,177,4,23775.71,3.5,228,Spring,12.1
Accessories,Gucci Red Accessories M,141,21,15997.1,4.2,748,Spring,34.5
Activewear,H&M Pink Activewear XS,108,0,8865.89,4.5,312,Spring,64.71
Jeans,Uniqlo Pink Jeans M,82,8,1399.74,4.3,90,Summer,35.71
Jeans,Adidas Yellow Jeans L,212,33,41005.96,4.3,326,Spring,17.47
Tops,Gucci White Tops XS,249,24,23213.33,4.9,227,Spring,68.73
Jeans,Nike Yellow Jeans M,230,14,10163.92,3.7,583,Spring,45.62
Tops,H&M Blue Tops S,157,10,30977.06,3.5,297,Winter,13.61
Jeans,Gucci Grey Jeans S,253,33,8910.33,3.6,741,Summer,342.86
Shoes,Uniqlo Red Shoes M,15,2,532.34,4.3,304,Autumn,2.73
Accessories,Adidas Pink Accessories XL,466,6,64893.99,4.8,897,Summer,87.55
Shoes,Prada Black Shoes L,283,17,47173.36,3.6,28,Autumn,31.66
Activewear,Zara Yellow Activewear XL,217,12,2498.14,3.1,562,Winter,31.7
Accessories,Nike Green Accessories S,389,55,60659.3,3.1,21,Summer,24.07
Shoes,Gucci Green Shoes XS,487,80,22602.07,3.2,803,Summer,29.45
Jeans,H&M Black Jeans S,18,0,1643.09,3.6,33,Spring,4.87
Accessories,Uniqlo Yellow Accessories S,403,8,79249,3.7,269,Autumn,31.03
Activewear,Adidas Grey Activewear L,141,15,5156.44,3,558,Summer,21.09
Outerwear,H&M Red Outerwear S,429,59,81342.78,3.3,572,Summer,27.57
Shoes,Nike White Shoes S,276,12,31879.7,3.2,432,Winter,17.52
Tops,Adidas Pink Tops XS,258,37,48088.96,5,722,Summer,39.39
Activewear,Uniqlo Pink Activewear XS,469,84,42131.79,3.2,532,Summer,35.98
Tops,Zara Pink Tops M,256,23,45938.75,4.4,888,Autumn,56.92
Outerwear,Adidas Blue Outerwear S,369,5,38669.53,4.6,560,Winter,990.77
Activewear,Nike Grey Activewear L,19,1,1992.26,3.4,241,Winter,1.71
Outerwear,Prada Black Outerwear XL,181,25,8865.43,5,535,Autumn,29.55
Outerwear,H&M Grey Outerwear XS,97,8,14461.63,3.9,788,Winter,90.39
Dresses,Nike Pink Dresses XS,371,22,28654.28,4.2,326,Summer,31.34
Activewear,Adidas Yellow Activewear S,133,10,14636.83,4,158,Spring,37.39
Dresses,Adidas Blue Dresses XS,75,14,6436.06,4.7,914,Winter,123.05
Jeans,Adidas Red Jeans XL,471,66,92739.4,3.1,112,Spring,35.99
Tops,H&M Green Tops M,172,7,25521.53,3.4,478,Summer,16.25
Shoes,Uniqlo Grey Shoes XL,191,8,35608.58,3.6,275,Summer,43
Activewear,Gucci Red Activewear XL,387,31,25190.22,3.6,602,Autumn,29.96
Activewear,Uniqlo Black Activewear L,204,31,14358.9,3.8,800,Autumn,16.05
Shoes,Levi's Blue Shoes XL,290,40,54996.92,4.7,927,Winter,78.75
Accessories,Gucci Black Accessories S,324,31,12793.51,3.9,522,Summer,44
Outerwear,Zara White Outerwear M,364,31,22315.78,4,868,Winter,33.23
Tops,Gucci Pink Tops XL,39,6,3878.08,3.2,580,Spring,3.95
Outerwear,Uniqlo Green Outerwear M,340,28,27856.09,3.7,689,Summer,30.94
Tops,Gucci Black Tops M,215,35,15708.16,3.4,910,Summer,14.45
Jeans,Gucci Black Jeans XL,239,7,17206.8,4.8,613,Winter,118.59
Jeans,H&M Black Jeans S,30,5,2258.62,4.7,552,Winter,2.57
Jeans,Nike White Jeans S,195,14,28780.88,3.6,885,Autumn,25.72
Outerwear,Uniqlo Pink Outerwear S,176,31,11540.11,3.8,223,Autumn,22.66
Jeans,Gucci Yellow Jeans S,404,67,42889.55,3.3,298,Winter,59.63
Activewear,Zara Green Activewear XL,182,33,25778.01,4.3,735,Winter,21.93
Tops,Gucci Red Tops M,463,26,11144.84,4.1,489,Spring,92.59
Tops,Uniqlo Green Tops S,66,13,11592.17,4.6,424,Spring,5.33
Shoes,Prada Blue Shoes XS,314,37,5191.66,4.5,847,Winter,38.72
Shoes,Zara Red Shoes XS,22,4,524.53,3.5,724,Winter,20.19
Outerwear,Uniqlo Blue Outerwear M,410,81,34743.14,4.5,540,Summer,45.05
Shoes,Levi's Blue Shoes S,50,4,8720.8,4.4,631,Winter,6.19
Outerwear,Levi's Yellow Outerwear XL,315,55,40997.98,3.3,852,Summer,56.37
Activewear,Prada White Activewear S,27,4,734.76,3.9,191,Winter,5.51
Tops,Nike Green Tops XS,54,5,3807.31,3.3,14,Winter,3.24
Activewear,Adidas Black Activewear L,246,32,27268.36,3.9,536,Winter,26.39
Jeans,Prada Red Jeans S,259,18,27366.56,4.7,207,Autumn,74.62
Jeans,Nike White Jeans XL,432,4,36970.51,3.3,112,Autumn,46.01
Shoes,Gucci Black Shoes S,460,4,65449.29,3.8,913,Autumn,54.84
Outerwear,Nike White Outerwear XS,403,4,11572.02,3.3,218,Summer,53.46
Activewear,Adidas Red Activewear S,431,60,84686.85,3.8,847,Spring,36.68
Shoes,Prada Grey Shoes S,66,10,4940.4,3.5,499,Winter,37.12
Tops,Zara Blue Tops L,200,36,39413.52,3.6,191,Winter,144
Shoes,H&M Blue Shoes S,259,34,45445.32,4.9,22,Spring,29.04
Tops,Levi's Yellow Tops XS,291,45,24643.81,3.6,842,Autumn,37.85
Shoes,Gucci Red Shoes XL,63,12,11561.41,3.7,239,Spring,6.9
Accessories,Levi's Black Accessories XL,287,14,32798.45,4.7,549,Winter,220.09
Jeans,Zara Grey Jeans S,144,19,26377.39,5,157,Spring,15.02
Tops,Uniqlo Pink Tops XS,68,8,4988.27,3.3,986,Summer,4.18
Dresses,Prada Yellow Dresses M,150,26,18033.27,4.7,838,Autumn,313.33
Tops,Zara Grey Tops L,13,0,178.76,3.6,775,Winter,2.45
Activewear,Nike Blue Activewear S,126,24,13504.4,4,275,Summer,17.12
Tops,Zara White Tops M,477,34,63582.25,3.2,611,Summer,74.3
Outerwear,H&M Black Outerwear XL,322,59,23867.99,4,882,Winter,24.92
Jeans,Gucci Grey Jeans L,43,4,7578.59,3.5,425,Autumn,37.19
Activewear,Zara Green Activewear XS,273,50,39431.6,4.7,898,Summer,40.45
Jeans,Gucci Pink Jeans S,171,0,2817.54,3.6,380,Summer,53.58
Accessories,Adidas White Accessories L,75,7,12478.85,3.8,73,Autumn,17.97
Accessories,Levi's Blue Accessories L,254,11,16107.05,4.6,273,Winter,23.72
Accessories,H&M Blue Accessories L,421,68,9981.25,3.3,2,Winter,108.06
Tops,Uniqlo Yellow Tops S,400,68,27175.65,3.5,344,Autumn,64.77
Activewear,Gucci Black Activewear M,268,51,16178.12,3,333,Spring,98.34
Shoes,Gucci Green Shoes XL,368,16,7280.3,4.4,553,Autumn,33
Outerwear,Prada Red Outerwear L,170,3,33387.52,4.5,130,Summer,52.96
Shoes,Zara Yellow Shoes L,491,27,44403.27,4.7,975,Winter,91.21
Jeans,Uniqlo White Jeans XL,218,42,9899.8,4.1,845,Spring,50.04
Accessories,Levi's Blue Accessories M,405,0,48472.75,3.3,988,Autumn,39.14
Accessories,Gucci Green Accessories M,62,11,11377.16,3.8,607,Autumn,4.8
Activewear,Zara Green Activewear M,283,4,24529.18,4.7,650,Spring,26.3
Dresses,Gucci Grey Dresses S,47,6,2990.39,3.1,859,Spring,10.01
Jeans,Zara Green Jeans S,297,53,6276.72,3.4,741,Winter,77.61
Dresses,Zara Black Dresses S,199,25,38400.56,4,505,Summer,66.35
Tops,Adidas Pink Tops S,449,3,50064.4,4.9,822,Autumn,255.01
Tops,Nike Grey Tops XS,121,14,19138,3.3,783,Summer,29.45
Tops,Adidas Green Tops M,199,17,11084.3,4.7,167,Summer,21.49
Shoes,Gucci Green Shoes M,448,42,86327.91,3.9,912,Autumn,358.24
Shoes,Prada Blue Shoes M,433,72,30985.84,4.6,941,Winter,32.81
Jeans,Levi's Yellow Jeans M,324,19,20949.83,5,75,Spring,44.13
Shoes,Prada Green Shoes M,137,14,16496.09,4.8,876,Autumn,72.26
Shoes,Gucci Green Shoes XS,25,1,2454.81,4.9,246,Summer,3.8
Activewear,Zara Red Activewear M,19,3,1783.91,4,36,Winter,3.28
Jeans,Nike Grey Jeans L,18,3,699.67,4.3,697,Autumn,1.43
Activewear,Levi's Yellow Activewear M,266,35,50238.39,3.8,404,Winter,23.1
Jeans,Adidas Grey Jeans S,239,25,32187.16,3.5,786,Winter,65.7
Tops,Prada Blue Tops XS,377,29,16788.48,4.6,616,Summer,31.85
Tops,Gucci Yellow Tops S,240,43,43896.56,3.3,969,Winter,17.17
Dresses,H&M Grey Dresses XS,199,25,25546.4,4.6,840,Winter,67.54
Dresses,Gucci Grey Dresses S,458,56,11724.62,5,541,Spring,59.8
Outerwear,Gucci Grey Outerwear XS,174,28,20463.5,4.8,108,Spring,113.58
Activewear,H&M Red Activewear XL,426,37,84626.25,4.3,201,Spring,41.83
Jeans,Adidas Pink Jeans XS,498,2,83256.15,3.8,601,Spring,162.62
Accessories,Levi's Grey Accessories L,83,3,3802.59,4,794,Autumn,42.38
Outerwear,H&M Blue Outerwear L,379,3,21363.37,4.3,331,Autumn,89.77
Jeans,H&M Black Jeans XS,186,33,28883.24,3.9,794,Winter,13.02
Activewear,Zara Yellow Activewear XL,217,43,23914.92,3.4,819,Spring,15.04
Accessories,H&M Grey Accessories S,159,10,23190.67,3.8,283,Summer,20.66
Accessories,H&M Yellow Accessories M,436,44,58816.53,4.9,849,Autumn,877.08
Jeans,Prada Red Jeans M,223,26,9456.08,5,867,Winter,36.15
Outerwear,Prada White Outerwear M,261,3,40651.77,3.5,950,Spring,27.31
Shoes,Adidas Yellow Shoes XL,385,27,68495.26,3,719,Winter,711.26
Dresses,Nike Black Dresses XS,60,0,4897.66,3.8,622,Spring,5.01
Activewear,Nike Grey Activewear L,454,85,66711.5,3.3,723,Summer,96.11
Shoes,Prada White Shoes XL,248,11,16607.68,3.4,378,Winter,138.22
Jeans,Levi's Yellow Jeans L,223,39,24519.38,4,650,Autumn,23.9
Outerwear,Prada Green Outerwear L,139,7,3584.72,4.1,993,Spring,49.07
Activewear,Adidas Blue Activewear S,247,23,18851.75,3.8,337,Spring,21.42
Jeans,Nike Pink Jeans L,29,1,3197.54,4.7,254,Summer,13.74
Shoes,Zara Pink Shoes M,74,2,5645.9,4.2,224,Summer,21.51
Outerwear,Zara Grey Outerwear XL,312,61,25588.71,4.4,304,Spring,97.22
Tops,Adidas Pink Tops M,378,37,29805.44,3.8,870,Summer,28.18
Tops,H&M Yellow Tops XS,202,24,22418.81,4.7,789,Autumn,25.11
Dresses,Levi's White Dresses XL,418,58,76583.62,3.2,431,Summer,87.27
Jeans,Zara Blue Jeans XS,420,54,53513.43,4.2,468,Autumn,898.95
Tops,Zara Pink Tops S,457,44,58816.44,4.6,885,Summer,48.81
Tops,Zara Grey Tops XL,340,37,26286.28,4.7,307,Spring,28.65
Dresses,H&M Yellow Dresses M,293,4,6294.87,3.4,322,Summer,59.02
Tops,Uniqlo Yellow Tops M,346,57,14001.64,3.8,721,Autumn,38.17
Outerwear,Nike Yellow Outerwear XS,434,35,82534.2,4,181,Winter,61.01
Tops,Zara Black Tops L,445,13,61867.47,3.9,152,Spring,38.11
Activewear,Nike Green Activewear XS,374,35,35600.66,4.5,848,Winter,40.06
Activewear,Gucci Pink Activewear M,11,2,630.34,3.5,592,Winter,1.46
Shoes,Nike Pink Shoes XS,83,16,6073.04,4.9,424,Winter,14.9
Tops,Prada Grey Tops S,360,32,14299.13,3.5,779,Spring,37.46
Jeans,H&M Yellow Jeans M,72,2,5301.63,3.3,29,Spring,8.04
Dresses,Gucci Blue Dresses XS,306,47,46666.61,4.6,353,Winter,45.18
Shoes,Gucci Red Shoes XS,244,36,31128.23,5,212,Winter,112.43
Dresses,Nike Red Dresses S,63,8,8699.09,3.8,419,Summer,12.53
Jeans,Uniqlo Pink Jeans M,471,9,53348.17,3.8,426,Winter,335.68
Dresses,Gucci Pink Dresses XL,100,11,3381.48,4.7,503,Spring,11.23
Outerwear,Zara Black Outerwear M,138,9,6432.82,5,140,Autumn,48.83
Accessories,Uniqlo Blue Accessories M,283,51,47919.16,4.6,308,Autumn,106.08
Outerwear,Nike Black Outerwear S,304,7,38043.43,4.5,900,Winter,58.36
Accessories,Zara Pink Accessories XL,422,38,66474.29,3.5,98,Spring,76.8
Outerwear,Gucci Yellow Outerwear S,345,6,46251.04,4.6,961,Autumn,46.16
Dresses,Levi's Red Dresses L,416,64,26208.92,3.1,460,Autumn,115.72
Accessories,Adidas Pink Accessories XL,212,22,31365.22,4.3,869,Winter,24.3
Activewear,Nike Green Activewear XS,377,43,59046.12,3.7,53,Autumn,24.47
Outerwear,Zara Black Outerwear S,10,0,1807.48,3.5,883,Spring,0.85
Tops,Gucci Red Tops XL,188,27,5055.37,3.4,793,Summer,45.62
Outerwear,Uniqlo Green Outerwear L,487,82,93980.32,4.2,989,Winter,40.33
Tops,H&M Black Tops M,79,11,10952.08,4.9,233,Summer,10.78
Tops,Uniqlo Black Tops XS,15,0,161.57,4,898,Winter,2.34
Accessories,Uniqlo White Accessories M,452,32,8807.65,3.1,934,Autumn,28.84
Shoes,H&M Green Shoes M,485,43,79671.91,4.2,905,Winter,1182.42
Accessories,Adidas Yellow Accessories S,61,9,2132.02,3.2,200,Summer,5.06
Accessories,Nike Green Accessories XS,380,56,9044.06,4.5,954,Summer,46.18
Dresses,Levi's Grey Dresses XL,323,25,28201.51,3.7,243,Spring,287.14
Shoes,H&M Red Shoes XS,58,4,1479.42,3.7,768,Autumn,5.7
Dresses,Nike Blue Dresses XS,14,0,2205.92,4.3,270,Summer,45.26
Shoes,Uniqlo Pink Shoes XS,415,12,44598.69,3.2,218,Spring,85.12
Dresses,Uniqlo Black Dresses XL,121,12,13116.82,4.1,851,Summer,9.32
Outerwear,Prada White Outerwear XS,151,7,21499.05,3.7,523,Spring,18.7
Outerwear,Zara Pink Outerwear XL,457,10,24683.3,4.9,785,Winter,109.08
Dresses,Levi's Pink Dresses XL,41,6,4043.11,3.5,818,Summer,3.76
Accessories,H&M Pink Accessories M,172,19,12303.73,4.4,677,Summer,26.39
Outerwear,Prada Green Outerwear S,279,47,21515.16,3,278,Autumn,56.13
Tops,Prada Blue Tops XL,398,39,25678.92,4.7,110,Summer,114.24
Jeans,Nike Blue Jeans M,350,61,9101.3,3.7,375,Summer,31.14
Jeans,Levi's Red Jeans XL,65,12,9531.34,3.3,268,Winter,11.04
Tops,Adidas White Tops M,385,18,53928.72,3.5,273,Winter,31.44
Shoes,Prada Pink Shoes XS,470,52,16100.03,3.1,714,Autumn,43.59
Activewear,H&M Black Activewear XL,461,9,72381.01,4.8,800,Spring,71.39
Shoes,H&M Red Shoes L,419,12,50400.8,3.4,376,Winter,104.91
Dresses,Gucci Yellow Dresses XS,50,1,3655.7,4.7,879,Spring,7.17
Dresses,Adidas Pink Dresses XL,275,29,26728.57,3.6,363,Summer,36.56
Outerwear,H&M Red Outerwear M,464,21,16026.49,3,771,Autumn,31.63
Activewear,Prada Grey Activewear XS,194,34,16886.03,3.7,80,Winter,17.72
Accessories,H&M Green Accessories XS,156,31,18460.84,4.6,646,Winter,14.2
Dresses,Adidas Grey Dresses S,68,6,2813.65,3.8,89,Autumn,7.46
Shoes,Gucci Red Shoes L,26,2,2140.55,3.1,466,Spring,1.53
Activewear,Levi's Green Activewear S,150,8,29609.38,4.5,527,Winter,14.5
Shoes,Levi's White Shoes XS,327,24,45041.87,3.5,597,Summer,34.9
Accessories,Uniqlo Pink Accessories S,124,8,7153.39,3.7,7,Winter,21.59
Activewear,H&M Black Activewear XS,312,45,4413.07,5,143,Summer,54.22
Shoes,Adidas Grey Shoes M,426,28,52684.97,4.3,515,Spring,69.12
Dresses,Levi's Pink Dresses XS,53,1,10529.75,3.7,1000,Autumn,5.98
Activewear,Nike Green Activewear S,388,56,25158.09,3.9,836,Summer,134.88
Shoes,Gucci Yellow Shoes S,325,57,6162.41,4,435,Spring,49.13
Activewear,Levi's Yellow Activewear S,445,56,13323.28,3.7,228,Winter,62.55
Jeans,Uniqlo Yellow Jeans S,480,92,31704.5,4.1,410,Spring,129.02
Activewear,Zara Red Activewear XL,69,6,9611.51,4.5,285,Autumn,6.23
Activewear,Adidas Pink Activewear M,170,24,17043.99,3.4,386,Summer,11.82
Accessories,H&M Green Accessories XL,257,37,45132,4,427,Summer,121.72
Dresses,Gucci Red Dresses XS,451,44,73406.86,4.6,837,Spring,56.68
Dresses,Prada Blue Dresses M,90,15,12168.69,3.2,383,Spring,83.33
Tops,Nike Pink Tops S,189,2,37679.94,3.3,906,Autumn,13.45
Jeans,Levi's Black Jeans XS,170,32,18674.38,3.7,655,Autumn,20
Activewear,Gucci Blue Activewear S,389,43,74132.23,4.6,47,Summer,66.26
Tops,Adidas Grey Tops XL,280,21,46023.28,4.7,657,Summer,26.71
Accessories,Nike Grey Accessories XS,112,11,10336.58,3.1,106,Autumn,37.1
Outerwear,Gucci White Outerwear M,89,6,2835.4,3.6,720,Autumn,12.69
Activewear,Uniqlo Grey Activewear M,27,5,2297.2,4.5,926,Winter,18.5
Accessories,Gucci Black Accessories L,40,4,2201.13,4.3,476,Winter,3.91
Dresses,Uniqlo Yellow Dresses M,133,14,24214.37,5,896,Winter,13.07
Accessories,H&M Green Accessories M,390,63,23938.08,4.2,688,Summer,52.16
Activewear,Uniqlo Yellow Activewear XL,138,26,13703.81,4,949,Spring,15.23
Shoes,H&M Yellow Shoes XL,351,51,13625.82,4.2,348,Spring,488.37
Tops,Nike Green Tops XL,289,0,14831.66,4.4,371,Autumn,149.07
Activewear,Gucci Red Activewear XL,216,6,38872.91,3.2,369,Winter,33.14
Outerwear,Levi's Blue Outerwear M,154,13,15281.8,3.1,299,Winter,32.57
Jeans,H&M Yellow Jeans M,69,13,4222.03,4.8,152,Spring,8.44
Activewear,Prada Red Activewear XS,412,7,9316.6,4.4,639,Spring,67.04
Dresses,Nike Black Dresses XS,236,2,21375.01,3.2,194,Summer,20.61
Accessories,Nike Black Accessories XL,400,34,73358.67,3.2,138,Spring,37.53
Jeans,Prada Yellow Jeans S,468,58,82407.4,5,323,Spring,107.95
Outerwear,Gucci Black Outerwear M,488,62,77740.57,3.7,47,Summer,168.94
Jeans,Zara Yellow Jeans M,179,8,12427.95,3.6,6,Winter,12.37
Jeans,Gucci Grey Jeans L,81,13,15524.85,3.6,831,Spring,4.98
Jeans,Prada Yellow Jeans XS,31,6,3605.56,4.3,580,Spring,2.85
Activewear,Zara White Activewear S,360,53,28465.09,3.4,217,Spring,112.24
Shoes,Zara Pink Shoes M,292,6,18486.56,4.5,342,Summer,69.38
Shoes,Gucci Pink Shoes XS,322,46,52450.4,3.8,661,Winter,50.54
Shoes,Adidas Red Shoes M,464,37,10435.81,4.3,879,Autumn,136.31
Activewear,Prada Black Activewear M,308,45,46734.55,3.3,695,Autumn,17.82
Tops,Gucci Yellow Tops L,250,18,5413.35,3.1,638,Winter,19.32
Accessories,Prada Pink Accessories XS,424,52,30736.12,4.2,995,Winter,31.78
Shoes,Gucci Green Shoes M,348,4,33062.32,3.5,859,Spring,64.01
Activewear,Gucci White Activewear S,177,22,17896.04,3.9,828,Winter,71.96
Tops,Zara Grey Tops S,215,37,20213.54,4.6,669,Winter,19.68
Shoes,Levi's Grey Shoes M,126,8,2432.11,4.4,764,Summer,17.02
Jeans,Prada Blue Jeans S,214,33,36223.08,3.9,4,Summer,184.79
Dresses,Adidas White Dresses XS,123,22,3011.67,3.3,321,Summer,7.53
Accessories,Gucci Grey Accessories XL,127,10,9834.8,3.4,90,Spring,16.98
Tops,Levi's Red Tops S,451,9,87897.35,4.3,430,Spring,61.45
Dresses,Zara White Dresses XS,182,17,35495.88,4.2,370,Summer,48.84
Shoes,Zara Black Shoes S,441,76,79416.18,4.4,358,Summer,54.39
Shoes,Uniqlo Yellow Shoes M,51,4,8090.11,4.1,234,Autumn,18.78
Tops,Zara Grey Tops M,234,27,31678.99,3.5,160,Autumn,58.66
Activewear,Prada Black Activewear XL,26,3,2129.12,3.6,646,Summer,10.81
Tops,Adidas White Tops S,378,68,50656.89,3.2,430,Autumn,29.01
Activewear,Levi's Blue Activewear XS,454,20,29883.42,4.5,311,Spring,149.88
Outerwear,Adidas Pink Outerwear M,131,8,12698.78,4.2,994,Winter,29.62
Activewear,Zara Green Activewear XS,59,4,10354.83,3.1,229,Summer,9.95
Jeans,Nike Yellow Jeans XL,284,15,25873.52,3.4,565,Winter,148.47
Tops,Prada Black Tops S,95,7,15186.7,3.3,872,Winter,8.09
Shoes,H&M Red Shoes XL,422,9,17063.97,3.3,213,Summer,135.21
Dresses,Nike Black Dresses XL,182,14,22666.46,3.5,36,Spring,11.68
Dresses,Levi's Grey Dresses S,327,10,62180.54,5,472,Summer,70.51
Outerwear,Levi's Yellow Outerwear S,222,5,33986.47,4.3,996,Autumn,70.53
Outerwear,Adidas Grey Outerwear S,148,19,2155.19,3.2,783,Winter,15.05
Outerwear,Gucci Pink Outerwear L,307,38,9375.39,3.6,253,Summer,31.47
Shoes,Levi's Grey Shoes L,150,4,27766.59,4.1,203,Autumn,19.45
Outerwear,Gucci Green Outerwear S,392,56,8485.96,5,595,Summer,32.96
Activewear,Prada Blue Activewear L,14,1,2658.41,3.8,213,Summer,1.58
Dresses,Uniqlo Pink Dresses XL,34,0,655.44,4.4,506,Spring,13.23
Shoes,Zara White Shoes L,190,29,6561.97,4.8,136,Winter,24.01
Outerwear,H&M Red Outerwear XL,297,34,47123.71,4.7,690,Summer,73.93
Tops,Gucci Pink Tops XL,444,63,67412.72,3.3,81,Autumn,315.9
Jeans,Prada Pink Jeans XS,244,41,11945.04,3,258,Spring,15.79
Shoes,H&M Pink Shoes L,118,22,21185.61,3.6,454,Spring,13.45
Jeans,Zara Red Jeans L,21,4,2328.37,4.9,712,Spring,16.21
Outerwear,Zara Red Outerwear XS,73,4,8491.69,4,661,Winter,11.75
Jeans,Levi's Green Jeans L,59,5,9695.52,4.6,555,Autumn,5.69
Shoes,Levi's Pink Shoes L,250,15,31470.05,3.8,433,Autumn,93.12
Shoes,Nike Yellow Shoes L,493,85,87803.08,3.3,949,Winter,580.34
Shoes,Gucci Green Shoes XL,61,8,8086.9,3.6,775,Spring,4.2
Accessories,Nike Black Accessories XL,19,1,2289.85,4,818,Spring,1.72
Jeans,Gucci Yellow Jeans M,57,5,2388.71,4.4,777,Autumn,36.2
Activewear,Levi's Black Activewear M,274,39,25854.76,3.3,392,Spring,24.06
Outerwear,Levi's Green Outerwear L,92,11,15393.13,4.2,929,Spring,17.46
Tops,Gucci Black Tops M,259,39,32249.12,5,6,Summer,22.17
Shoes,Levi's Green Shoes XS,16,3,2704.6,4.4,790,Winter,1.69
Accessories,Uniqlo Black Accessories M,101,13,1022.34,4,741,Summer,14.5
Dresses,Zara Green Dresses M,40,8,3007.69,3.3,638,Summer,8.41
Outerwear,Adidas Black Outerwear XS,380,61,28676.23,3.6,976,Autumn,37.73
Outerwear,Zara Yellow Outerwear L,264,49,31926.72,3.2,507,Autumn,27.83
Outerwear,Nike Black Outerwear XS,489,10,65735.75,4.9,225,Winter,97.39
Jeans,Gucci Black Jeans S,225,24,14023.14,3.1,908,Summer,14.09
Tops,Levi's Red Tops XS,464,80,66377.26,4.5,438,Winter,36.59
Jeans,Levi's Black Jeans S,40,1,2441.87,3.6,464,Summer,4.45
Dresses,Zara White Dresses S,194,11,22804.99,3.9,738,Spring,23.83
Dresses,Uniqlo Blue Dresses XS,400,12,44260.5,4.4,359,Winter,138.23
Activewear,H&M Yellow Activewear XS,115,10,5776.02,4.1,424,Winter,18.03
Shoes,Zara Pink Shoes XS,329,12,26951.43,4.1,975,Autumn,86.99
Activewear,Levi's Blue Activewear L,93,9,8936,3.2,843,Summer,9.02
Dresses,Levi's White Dresses XS,494,25,37947.07,3.4,356,Summer,80.7
Dresses,Adidas Grey Dresses M,208,32,12814.35,3,431,Spring,19.09
Activewear,Gucci Red Activewear S,124,24,4122.5,3.3,715,Summer,18.12
Outerwear,H&M Blue Outerwear L,458,72,63948.37,4.2,875,Summer,133.65
Jeans,Levi's Green Jeans XS,212,27,34950.58,3.4,626,Spring,21.42
Shoes,Zara White Shoes XS,66,4,6967.26,3.7,530,Spring,15.88
Dresses,Nike Red Dresses XS,306,25,58416.2,4.5,705,Autumn,35.64
Dresses,Levi's Grey Dresses L,153,27,5988.19,4.3,961,Spring,76.2
Outerwear,H&M Red Outerwear S,356,12,14499.97,4.5,160,Summer,90.21
Tops,Adidas Red Tops XS,41,2,2974.36,3.5,743,Spring,3.49
Tops,Adidas Green Tops M,63,3,2631.99,3.1,4,Autumn,4.91
Activewear,Nike Black Activewear S,102,14,16098.87,4.2,857,Spring,13.61
Accessories,Gucci Grey Accessories M,464,6,48664.98,3.2,253,Autumn,48.1
Shoes,H&M Yellow Shoes L,360,48,54684.53,4.5,464,Summer,119.49
Jeans,Uniqlo Green Jeans M,452,40,82213.49,4.4,726,Spring,39.45
Jeans,H&M Grey Jeans S,307,22,43520.34,4.2,424,Summer,135.25
Shoes,Gucci Yellow Shoes S,140,5,10305.37,3.8,106,Autumn,23.83
Accessories,Gucci Pink Accessories L,454,20,66003.9,4.7,36,Spring,42.83
Shoes,Levi's Pink Shoes XL,375,69,72973.12,4.7,945,Summer,53.87
Jeans,Prada Yellow Jeans XS,28,3,1261.98,3.4,112,Spring,3.36
Outerwear,Zara Red Outerwear XL,368,12,32701.61,4.6,23,Summer,37.93
Activewear,Nike Black Activewear XS,95,13,15043.12,4.5,281,Winter,11.03
Jeans,Nike White Jeans XL,288,20,57404.24,3.9,378,Spring,21.78
Shoes,Prada White Shoes S,23,3,3548.23,3.3,247,Spring,1.34
Tops,Levi's White Tops S,472,14,40435.87,4,613,Autumn,45.01
Shoes,Nike White Shoes S,70,6,7797.15,4.3,179,Winter,69.85
Tops,Levi's Blue Tops S,294,34,47390.02,4.9,882,Autumn,53.39
Shoes,Levi's White Shoes S,194,15,4823.06,4.2,661,Autumn,15.78
Accessories,Adidas Red Accessories L,216,23,25324.78,5,5,Summer,46.11
Activewear,Prada Black Activewear M,409,56,44644.04,4,818,Winter,138.43
Accessories,Uniqlo Grey Accessories L,383,53,42005.87,3.2,259,Autumn,25.25
Outerwear,Zara Black Outerwear XS,292,14,57455.36,4.5,377,Summer,33.67
Shoes,Prada Black Shoes XS,30,6,2958.98,4.3,518,Autumn,10.96
Activewear,Nike White Activewear M,232,27,39866.19,4.3,977,Autumn,20.72
Activewear,Gucci White Activewear M,450,56,26903.14,4.4,358,Spring,472.37
Accessories,Prada Pink Accessories S,235,10,16613.36,3.9,843,Summer,98.15
